Unnamed: 0,sample,sample_id,word_id_gold,word,pos_gold,analysis,lemma_gold,language,glossing,glossing_id,manuscript,word_id_pred,lemma_pred,pos_pred
,BVi.03b23: primus dies primi men sis    'first day of the first month',BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.1,dies,NOUN,nom.sg.masc.,dies,la,gl. ab incipiente [...] mensis,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a,BVi,BVi.03b23_2,dies,NOUN
,BVi.03b23: primus dies primi men sis    'first day of the first month',BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.2,primi,ADJ,gen.sg.masc.pos.,primus 1,la,gl. ab incipiente [...] mensis,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a,BVi,BVi.03b23_3,primus,ADJ
,BVi.03b23: primus dies primi men sis    'first day of the first month',BVi.03b23,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.4,mensis,NOUN,gen.sg.masc.,mensis,la,gl. ab incipiente [...] mensis,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a,BVi,BVi.03b23_4,mensis,NOUN
,BVi.03b35a: sed dict    '''',BVi.03b35a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b35a.1,sed,CCONJ,,sed,la,gl. ordine a,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_20,BVi,BVi.03b35a_1,sed,CCONJ
,BCr.30c01: : apostolorum    'of the apostles',BCr.30c01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c01.0,apostolorum,NOUN,gen.pl.neut.,apostolus,la,gl. canonesShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_22b,BCr,BCr.30c01_1,apostolus,NOUN
,BVi.03b37b: epistula a po stolorum    'letter of the apostles',BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.0,epistula,NOUN,nom.sg.fem.,epistula,la,gl. canonesShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_22b,BVi,BVi.03b37b_1,epistula,NOUN
,BVi.03b37b: epistula a po stolorum    'letter of the apostles',BVi.03b37b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.1,apostolorum,NOUN,gen.pl.neut.,apostolus,la,gl. canonesShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_22b,BVi,BVi.03b37b_2,apostolus,NOUN
,Ang.54bbis28c: die    'day',Ang.54bbis28c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis28c.0,die,NOUN,abl.sg.fem.,dies,la,gl. quartaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_24a,Ang,Ang.54bbis28c_1,dies,NOUN
,BVi.03b39a: .i. die    'i.e. day',BVi.03b39a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.1,die,NOUN,abl.sg.fem.,dies,la,gl. quartaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_24a,BVi,BVi.03b39a_1,dies,NOUN
,Ang.54bbis31b: .i. adiuuatur    'i.e. it is helped',Ang.54bbis31b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.1,adiuuatur,VERB,3sg.pres.ind.pass.,adiuuo,la,gl. astipulaturShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a,Ang,Ang.54bbis31b_1,adiuuo,VERB
,BCr.30c07: adiunguitur    'it is added',BCr.30c07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c07.0,adiunguitur,VERB,3sg.pres.ind.pass.,adiungo,la,gl. astipulaturShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a,BCr,BCr.30c07_1,adiungo,VERB
,BVi.03b43a: adiuuatur    'it is helped',BVi.03b43a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43a.0,adiuuatur,VERB,3sg.pres.ind.pass.,adiuuo,la,gl. astipulaturShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a,BVi,BVi.03b43a_1,adiuuo,VERB
,Sg.68.22: .i. adiuuat.    'i.e. it helps',Sg.68.22,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.1,adiuuat,VERB,3sg.pres.ind.act.,adiuuo,la,gl. astipulaturShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a,Sg,Sg.68.22_1,adiuuo,VERB
,BVi.03b43b: .i. est    'it is',BVi.03b43b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.1,est,VERB,3sg.pres.ind.act.,sum,la,gl.,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_29a,BVi,BVi.03b43b_1,sum,AUX
,Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius',Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.1,distios,PROPN,nom.sg.masc.,distios,la,gl. mensisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a,Ang,Ang.54bbis37a_1,distius,NOUN
,Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius',Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.2,et,CCONJ,,et,la,gl. mensisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a,Ang,Ang.54bbis37a_2,et,CCONJ
,Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius',Ang.54bbis37a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.3,martiis,PROPN,nom.sg.masc.,martius,la,gl. mensisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a,Ang,Ang.54bbis37a_3,martia,NOUN
,BVi.03c05: distios et martius    'Distios and Martius',BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.0,distios,PROPN,nom.sg.masc.,distios,la,gl. mensisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a,BVi,BVi.03c05_1,distius,NOUN
,BVi.03c05: distios et martius    'Distios and Martius',BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.1,et,CCONJ,,et,la,gl. mensisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a,BVi,BVi.03c05_2,et,CCONJ
,BVi.03c05: distios et martius    'Distios and Martius',BVi.03c05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.2,martius,PROPN,nom.sg.masc.,martius,la,gl. mensisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a,BVi,BVi.03c05_3,martus,ADJ
,"BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'",BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.08,et,CCONJ,,et,la,gl. id annus ille tri lidi cognominabatur,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a,BVi,BVi.03c31.38_1,et,CCONJ
,"BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'",BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.08,et,CCONJ,,et,la,gl. id annus ille tri lidi cognominabatur,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a,BVi,BVi.03c31.38_3,et,CCONJ
,"BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'",BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.09,iunius,NOUN,nom.sg.masc.,iunius,la,gl. id annus ille tri lidi cognominabatur,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a,BVi,BVi.03c31.38_2,iunius,PROPN
,"BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'",BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.10,et,CCONJ,,et,la,gl. id annus ille tri lidi cognominabatur,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a,BVi,BVi.03c31.38_1,et,CCONJ
,"BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'",BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.10,et,CCONJ,,et,la,gl. id annus ille tri lidi cognominabatur,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a,BVi,BVi.03c31.38_3,et,CCONJ
,"BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'",BVi.03c31.38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.11,iulius,NOUN,nom.sg.masc.,iulius,la,gl. id annus ille tri lidi cognominabatur,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a,BVi,BVi.03c31.38_4,iulius,ADJ
,BVi.03d18a: agimus    'we do/make/act',BVi.03d18a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18a.0,agimus,VERB,1pl.pres.ind.act.,ago,la,gl. gratias,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_332_50a,BVi,BVi.03d18a_1,ago,VERB
,Ang.55b06b: ago    'I do/make/act',Ang.55b06b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b06b.0,ago,VERB,1sg.pres.ind.act.,ago,la,gl. quiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_332_51a,Ang,Ang.55b06b_1,ago,VERB
,BVi.03d18b: ago    'I do/make/act',BVi.03d18b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18b.0,ago,VERB,1sg.pres.ind.act.,ago,la,gl. quiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_332_51a,BVi,BVi.03d18b_1,ago,VERB
,Ang.55b21b: .i. sagitarius    'i.e. Sagittarius',Ang.55b21b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.1,sagitarius,NOUN,nom.sg.masc.,sagittarius,la,gl. architenensShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a,Ang,Ang.55b21b_1,sagitarius,ADJ
,BCr.30d51: sagitarius    'Sagittarius',BCr.30d51,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30d51.0,sagitarius,NOUN,nom.sg.masc.,sagittarius,la,gl. architenensShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a,BCr,BCr.30d51_1,sagitarius,ADJ
,BVi.03d34: sagittarius    'Sagittarius',BVi.03d34,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d34.0,sagittarius,NOUN,nom.sg.masc.,sagittarius,la,gl. architenensShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a,BVi,BVi.03d34_1,sagittarius,ADJ
,BVi.04a10: % ·l· sa tius    'or rather',BVi.04a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.0,·l·,NUM,,(Roman numerals),la,gl.,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10a,BVi,BVi.04a10_1,·o,VERB
,BVi.04a10: % ·l· sa tius    'or rather',BVi.04a10,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.1,satius,NOUN,nom.sg.neut.,satius,la,gl.,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10a,BVi,BVi.04a10_2,satus,ADJ
,"BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'",BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.12,in,ADP,acc.,i,la,gl. ???,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a,BVi,BVi.04a05.40_1,in,ADP
,"BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'",BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.13,tris,ADJ,compos.,tres 2,la,gl. ???,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a,BVi,BVi.04a05.40_2,tris,NUM
,"BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'",BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.17,kalenda,NOUN,,kalenda,la,gl. ???,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a,BVi,BVi.04a05.40_3,kalio,VERB
,"BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'",BVi.04a05.40,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.22,ordo,NOUN,nom.sg.masc.,ordo,la,gl. ???,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a,BVi,BVi.04a05.40_4,ordo,NOUN
,Ang.57b16e: doudid cum unam literam.    'two days with one letter',Ang.57b16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.2,cum,ADP,,cum,la,gl. alternis apposuimusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a,Ang,Ang.57b16e_1,cum,SCONJ
,Ang.57b16e: doudid cum unam literam.    'two days with one letter',Ang.57b16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.3,unam,NUM,acc.sg.fem.,unus,la,gl. alternis apposuimusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a,Ang,Ang.57b16e_2,unus,DET
,Ang.57b16e: doudid cum unam literam.    'two days with one letter',Ang.57b16e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.4,literam,NOUN,acc.sg.,litera,la,gl. alternis apposuimusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a,Ang,Ang.57b16e_3,litera,NOUN
,Ang.58a11b: super xi.    'on the eleventh',Ang.58a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.0,super,ADP,,super,la,gl. adde epactas anniShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a,Ang,Ang.58a11b_1,super,ADP
,Ang.57b26d: inquo es.    'in which you are',Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.0,in,ADP,,in,la,gl. dieiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a,Ang,Ang.57b26d_1,in,ADP
,Ang.57b26d: inquo es.    'in which you are',Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.1,quo,PRON,abl.sg.neut.,qui,la,gl. dieiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a,Ang,Ang.57b26d_2,qui,PRON
,Ang.57b26d: inquo es.    'in which you are',Ang.57b26d,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.2,es,VERB,2sg.pres.ind.act.,sum,la,gl. dieiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a,Ang,Ang.57b26d_3,sum,AUX
,BCr.32a54: .i. xi.kalendis aprilis    'i.e. the eleventh calends of April (March 22)',BCr.32a54,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.2,kalendis,NOUN,,kalenda,la,gl. adde epactas xi fiunt xx uigeShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a,BCr,BCr.32a54_1,kalio,VERB
,BCr.32a54: .i. xi.kalendis aprilis    'i.e. the eleventh calends of April (March 22)',BCr.32a54,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.3,aprilis,ADJ,,aprilis,la,gl. adde epactas xi fiunt xx uigeShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a,BCr,BCr.32a54_2,aprilis,NOUN
,BVi.04b08.49: .i. ar chiunn .i. xi kalendae aprilis .i. anni ar chiun isin libur    'i.e. below i.e. the eleventh calends of April (March 22) i.e. of the year (?) below in the book',BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.05,kalendae,NOUN,nom.pl.fem.,kalenda,la,gl. adde epactas xi fiunt xx uigeShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a,BVi,BVi.04b08.49_1,kaleo,VERB
,BVi.04b08.49: .i. ar chiunn .i. xi kalendae aprilis .i. anni ar chiun isin libur    'i.e. below i.e. the eleventh calends of April (March 22) i.e. of the year (?) below in the book',BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.06,aprilis,,,,la,gl. adde epactas xi fiunt xx uigeShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a,BVi,BVi.04b08.49_2,aprilis,NOUN
,BVi.04b08.49: .i. ar chiunn .i. xi kalendae aprilis .i. anni ar chiun isin libur    'i.e. below i.e. the eleventh calends of April (March 22) i.e. of the year (?) below in the book',BVi.04b08.49,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b08.49.08,anni,NOUN,nom.pl.masc.,annus,la,gl. adde epactas xi fiunt xx uigeShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a,BVi,BVi.04b08.49_1,annus,NOUN
,Ang.58a13b: s.contra dixerit    'it contradicted',Ang.58a13b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a13b.1,contra,ADP,,contra,la,gl. obieciritShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_15a,Ang,Ang.58a13b_1,contra,ADP
,Ang.58a13b: s.contra dixerit    'it contradicted',Ang.58a13b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a13b.2,dixerit,VERB,3sg.past.subjunctive.act.,dico,la,gl. obieciritShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_15a,Ang,Ang.58a13b_2,dico,VERB
,BCr.32a36b: .i. crementum leissem    'growth (is) with him',BCr.32a36b,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a36b.1,crementum,NOUN,nom.sg.neut.,crementus,la,gl. crementoShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_43a,BCr,BCr.32a36b_1,crementum,NOUN
,BVi.04a40.47: crementus    'growth',BVi.04a40.47,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a40.47.0,crementus,NOUN,nom.sg.masc.,crementus,la,gl. crementoShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_43a,BVi,BVi.04a40.47_1,crementus,NOUN
,Ang.58a15a: regularis paginae    'of the Table of Regulars',Ang.58a15a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.0,regularis,ADJ,nom.sg.fem.pos.,regularis,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,Ang,Ang.58a15a_1,regularis,ADJ
,Ang.58a15a: regularis paginae    'of the Table of Regulars',Ang.58a15a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a15a.1,paginae,NOUN,gen.sg.fem.,pagina,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,Ang,Ang.58a15a_2,pagina,NOUN
,BCr.32b07: .i.paginae regularis    'of the Table of Regulars',BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.1,paginae,NOUN,gen.sg.fem.,pagina,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,BCr,BCr.32b07_1,pagina,NOUN
,BCr.32b07: .i.paginae regularis    'of the Table of Regulars',BCr.32b07,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32b07.2,regularis,ADJ,gen.sg.fem.pos.,regularis,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,BCr,BCr.32b07_2,regularis,ADJ
,BVi.04b16.53: pagine regularis    'of the Table of Regulars',BVi.04b16.53,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.0,pagine,NOUN,gen.sg.fem.,pagina,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,BVi,BVi.04b16.53_1,pago,NOUN
,BVi.04b16.53: pagine regularis    'of the Table of Regulars',BVi.04b16.53,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b16.53.1,regularis,ADJ,nom.sg.fem.pos.,regularis,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,BVi,BVi.04b16.53_2,regularis,ADJ
,Sg.77.06: i. paginae regu laris    'of the Table of Regulars',Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.1,paginae,NOUN,gen.sg.fem.,pagina,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,Sg,Sg.77.06_1,pagina,NOUN
,Sg.77.06: i. paginae regu laris    'of the Table of Regulars',Sg.77.06,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.77.06.2,regularis,ADJ,gen.sg.fem.pos.,regularis,la,gl. argumentumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_19a,Sg,Sg.77.06_2,regularis,ADJ
,Ang.58a22a: quia non explorat argumentum nisi annum saluum    'because it only explores the argument of the whole year',Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.0,quia,SCONJ,,quia,la,gl. argumentum stabilitatemShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_27a,Ang,Ang.58a22a_1,quia,SCONJ
,Ang.58a22a: quia non explorat argumentum nisi annum saluum    'because it only explores the argument of the whole year',Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.1,non,NOUN,,imperium,la,gl. argumentum stabilitatemShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_27a,Ang,Ang.58a22a_2,non,PART
,Ang.58a22a: quia non explorat argumentum nisi annum saluum    'because it only explores the argument of the whole year',Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.2,explorat,VERB,3sg.pres.ind.act.,exploro,la,gl. argumentum stabilitatemShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_27a,Ang,Ang.58a22a_3,exploro,VERB
,Ang.58a22a: quia non explorat argumentum nisi annum saluum    'because it only explores the argument of the whole year',Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.3,argumentum,NOUN,acc.sg.neut.,argumentum,la,gl. argumentum stabilitatemShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_27a,Ang,Ang.58a22a_4,argumentum,NOUN
,Ang.58a22a: quia non explorat argumentum nisi annum saluum    'because it only explores the argument of the whole year',Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.4,nisi,CCONJ,,nisi,la,gl. argumentum stabilitatemShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_27a,Ang,Ang.58a22a_5,nisi,SCONJ
,Ang.58a22a: quia non explorat argumentum nisi annum saluum    'because it only explores the argument of the whole year',Ang.58a22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a22a.5,annum,NOUN,acc.sg.masc.,annus,la,gl. argumentum stabilitatemShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_347_27a,Ang,Ang.58a22a_6,annus,NOUN
